record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
1011,VERIFIED_TRUE,ChatGPT Library model_generated,💬小蜜三件式吸回回執｜MimiThreeObjectsAbsorbReceipt_20260624-220129_TPE.zip,2026-06-24T14:01:52.174504Z,2026-06-24T14:01:52.174436Z,5481,application/zip,file_00000000a45071f8b477656d5e9142ae,libfile_693f29ffdcac8191893e4ff89bb59e18,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/💬小蜜三件式吸回回執｜MimiThreeObjectsAbsorbReceipt_20260624-220129_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1012,VERIFIED_TRUE,ChatGPT Library model_generated,MobilePreview(1).html,2026-06-24T14:01:57.886174Z,2026-06-24T14:02:02.085127Z,2064,text/html,file_00000000d04c720baeca4bd3ea433606,libfile_75e2b96f34e48191bc7f47932013c113,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/MobilePreview(1).html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1013,VERIFIED_TRUE,ChatGPT Library model_generated,圖片閉環實測任務｜ImageLoopTest.md,2026-06-24T14:37:15.323867Z,2026-06-24T14:37:18.986227Z,366,text/markdown,file_00000000eb34720b92a45b48989febd2,libfile_0ac31fdcc7188191adedd0d58685221d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/圖片閉環實測任務｜ImageLoopTest.md,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1014,VERIFIED_TRUE,ChatGPT Library model_generated,🖼小蜜圖片全格式閉環實測包｜XiaoMiImageFullLoop_20260624-224022_TPE.zip,2026-06-24T14:41:09.604043Z,2026-06-24T14:41:09.603877Z,10351113,application/zip,file_00000000d0f8720b81d2f1a229520a5c,libfile_77250c209c6c8191bebbe06f1975cbfb,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🖼小蜜圖片全格式閉環實測包｜XiaoMiImageFullLoop_20260624-224022_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1015,VERIFIED_TRUE,ChatGPT Library model_generated,MobilePreview(2).html,2026-06-24T14:41:16.013767Z,2026-06-24T14:41:19.743626Z,1708,text/html,file_00000000fc38720ba51c1b9a6d79e7af,libfile_784a1568d838819198084713f9d9aadb,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/MobilePreview(2).html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1016,VERIFIED_TRUE,ChatGPT Library model_generated,閉環預覽圖｜ImageLoopPreview.webp,2026-06-24T14:41:18.864932Z,2026-06-24T14:41:18.864842Z,223804,image/webp,file_00000000d1e8720bb85b718856971964,libfile_c3d04bd3dd488191b6a6e21f5ad8b957,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/閉環預覽圖｜ImageLoopPreview.webp,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1017,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_待解58批次收斂報告_20260624-224620_TPE.xlsx,2026-06-24T14:46:39.613019Z,2026-06-24T14:46:48.768571Z,14662,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_0000000093a872099ac601888a1c2d0c,libfile_39e505580bd08191a92b0a57d761d9a9,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_待解58批次收斂報告_20260624-224620_TPE.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1018,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_待解58批次收斂包_20260624-224620_TPE.zip,2026-06-24T14:46:42.129650Z,2026-06-24T14:46:42.129591Z,16411,application/zip,file_0000000056647209b6b3deca9eae492d,libfile_a677ec95001481919a01594c5c29055f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_待解58批次收斂包_20260624-224620_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1019,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini同包吸回報告_20260624-230052_TPE.xlsx,2026-06-24T15:01:35.587603Z,2026-06-24T15:01:57.843067Z,45986,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000b10c72098136f2a792657d6d,libfile_87e0679de4548191a5dc5314d01e2f27,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini同包吸回報告_20260624-230052_TPE.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1020,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini同包互動索引_20260624-230052_TPE.html,2026-06-24T15:01:41.523417Z,2026-06-24T15:01:55.906549Z,190709,text/html,file_00000000f79c72098927fb6870804b2a,libfile_ec92bd9ddf548191a0e3e3dedc3db6df,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini同包互動索引_20260624-230052_TPE.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1021,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini同包吸回包_20260624-230052_TPE.zip,2026-06-24T15:01:47.967089Z,2026-06-24T15:01:47.967031Z,1781750,application/zip,file_00000000e34c7209801b357873111228,libfile_ff719d2bfd0081918de1664c82477be1,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini同包吸回包_20260624-230052_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1022,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini開源保護線報告_20260624-230547_TPE.xlsx,2026-06-24T15:06:15.930100Z,2026-06-24T15:07:36.625369Z,31527,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_000000006cf072098481ed9cad98587a,libfile_445a3cfc20e4819186b222cbec6e7453,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini開源保護線報告_20260624-230547_TPE.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1023,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini開源保護線互動表_20260624-230547_TPE.html,2026-06-24T15:06:18.892644Z,2026-06-24T15:06:24.332365Z,141701,text/html,file_00000000276072069b5ae0f3bddf2ea7,libfile_94525d1cb4fc8191a57812c6a826e82c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini開源保護線互動表_20260624-230547_TPE.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1024,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini開源保護線包_20260624-230547_TPE.zip,2026-06-24T15:06:21.573655Z,2026-06-24T15:06:21.573600Z,1840917,application/zip,file_000000009888720699436ed8b1bc4916,libfile_07d9c9df4aa88191b978569200a12607,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini開源保護線包_20260624-230547_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1025,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini雙軌修改規則報告_20260624-231640_TPE.xlsx,2026-06-24T15:17:05.596411Z,2026-06-24T15:17:16.400239Z,31246,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000a5d07209846d780fc92403b1,libfile_4f9d65ccf0dc819180c2389c2b11fefc,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini雙軌修改規則報告_20260624-231640_TPE.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1026,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini雙軌修改規則互動表_20260624-231640_TPE.html,2026-06-24T15:17:12.571103Z,2026-06-24T15:17:24.465122Z,132067,text/html,file_0000000052687209b59b8bb99421c5b0,libfile_74d91a073d508191849b4500988fe823,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini雙軌修改規則互動表_20260624-231640_TPE.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1027,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini雙軌修改規則包_20260624-231640_TPE.zip,2026-06-24T15:17:18.223148Z,2026-06-24T15:17:18.223112Z,1841911,application/zip,file_0000000048b87209af473f8650f0676a,libfile_61c987fb2c088191acd64e1b6f0d865d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini雙軌修改規則包_20260624-231640_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1028,VERIFIED_TRUE,ChatGPT Library model_generated,💬小蜜角色卡｜XiaoMiRoleCard_20260624-235436_TPE.zip,2026-06-24T15:55:10.786552Z,2026-06-24T15:55:10.786416Z,266257,application/zip,file_000000006bd87206977bd0803e719a33,libfile_556e81255bc08191987de746b7735b49,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/💬小蜜角色卡｜XiaoMiRoleCard_20260624-235436_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1029,VERIFIED_TRUE,ChatGPT Library model_generated,🛡v💩Guardian｜正式本體圖｜SHA256Core.svg,2026-06-24T17:40:29.126085Z,2026-06-24T17:40:29.126018Z,791,image/svg+xml,file_00000000b554720790bf22a86f5726a1,libfile_9acd41e81fc481919870e2bc34e2390d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🛡v💩Guardian｜正式本體圖｜SHA256Core.svg,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1030,VERIFIED_TRUE,ChatGPT Library model_generated,🥳歡迎光臨_全量吸回草稿引爆_交付包.zip,2026-06-24T19:38:56.068792Z,2026-06-24T19:38:56.068706Z,468700,application/zip,file_00000000a304720ba02a6411d727b22a,libfile_a20ec9d523c881918255d8abd2aee81d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🥳歡迎光臨_全量吸回草稿引爆_交付包.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1031,VERIFIED_TRUE,ChatGPT Library model_generated,🥳歡迎光臨_理解排列_說明書對齊_交付包.zip,2026-06-24T19:57:51.461692Z,2026-06-24T19:57:51.461616Z,243624,application/zip,file_00000000408c720b8c4bfe9c048b0ee0,libfile_6d4d3ccdcdc08191811ba7ec66f5a1e8,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🥳歡迎光臨_理解排列_說明書對齊_交付包.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1032,VERIFIED_TRUE,ChatGPT Library model_generated,⭐️素材庫(1).zip,2026-06-24T20:10:58.338546Z,2026-06-24T20:10:58.338475Z,62379538,application/zip,file_000000002f00720baf97847091e384d8,libfile_a4e417ceafd48191ae816899c6d0b79e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/⭐️素材庫(1).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1033,VERIFIED_TRUE,ChatGPT Library model_generated,兌換_深度閱讀_全域風箏_交付包.zip,2026-06-24T20:19:30.053504Z,2026-06-24T20:19:30.053436Z,116702,application/zip,file_00000000b6a8720998449c5cafff6dd6,libfile_201249d28aa881919ec8a9e403be4a6d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/兌換_深度閱讀_全域風箏_交付包.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1034,VERIFIED_TRUE,ChatGPT Library model_generated,掛載_重生死亡違約小蜜_交付包.zip,2026-06-24T20:32:21.632483Z,2026-06-24T20:32:21.632429Z,366115,application/zip,file_0000000082fc7206bbe7a0886295a526,libfile_8cdb34a0f1cc81919be75fe08b0c8d62,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/掛載_重生死亡違約小蜜_交付包.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1035,VERIFIED_TRUE,ChatGPT Library model_generated,掛載_重生死亡違約小蜜_交付包(1).zip,2026-06-24T20:52:51.588171Z,2026-06-24T20:52:51.588075Z,366115,application/zip,file_00000000f18872098749d4929171bd82,libfile_71e82e487ad08191ba8486bffc28a5b0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/掛載_重生死亡違約小蜜_交付包(1).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1036,VERIFIED_TRUE,ChatGPT Library model_generated,測速_小檔案_速率估算_交付包.zip,2026-06-24T21:03:24.888110Z,2026-06-24T21:03:24.888032Z,2307,application/zip,file_000000009bb872068236b4b52eccbf5d,libfile_3250db501df881919194774b17967c51,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/測速_小檔案_速率估算_交付包.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1037,VERIFIED_TRUE,ChatGPT Library model_generated,⭐️素材庫(2).zip,2026-06-24T21:11:01.636444Z,2026-06-24T21:11:01.636366Z,53356208,application/zip,file_00000000a134720697c00f3a1e37ad77,libfile_0bc914d3ac4c8191a4780da051e8d85a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/⭐️素材庫(2).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1038,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini開源保護線報告_20260625-055146_TPE.xlsx,2026-06-24T21:52:06.493267Z,2026-06-24T21:52:15.086638Z,26792,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_0000000029fc72098f69d949125b5bfd,libfile_b39fa5606bd0819182f436f21e19743c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini開源保護線報告_20260625-055146_TPE.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1039,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini開源保護線互動表_20260625-055146_TPE.html,2026-06-24T21:52:09.090724Z,2026-06-24T21:52:15.979237Z,107522,text/html,file_0000000054a47209a36a059304873796,libfile_8871ff7cacd48191ab2413ccebed7ab7,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini開源保護線互動表_20260625-055146_TPE.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1040,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini開源保護線包_20260625-055146_TPE.zip,2026-06-24T21:52:14.403548Z,2026-06-24T21:52:14.403503Z,1832747,application/zip,file_00000000b65c7209a1dacd310dca2b29,libfile_d0928cd6a39c8191b12141f61e21c091,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini開源保護線包_20260625-055146_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1041,VERIFIED_TRUE,ChatGPT Library model_generated,⚙️引擎庫母卡_API版.html,2026-06-24T22:27:37.611402Z,2026-06-24T22:27:43.157170Z,19211,text/html,file_0000000089a472069472fa45427d1f10,libfile_336bd2e9e1f08191b1be35c9f523846a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/⚙️引擎庫母卡_API版.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1042,VERIFIED_TRUE,ChatGPT Library model_generated,🔑API設定_簡易版.html,2026-06-24T22:35:26.231896Z,2026-06-24T23:08:42.497521Z,1339,text/html,file_0000000093507206a2c7f5a59765d033,libfile_65d2c0e427b881919639633ac602191f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔑API設定_簡易版.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1043,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini草稿爆破鏡像報告_20260625-070703_TPE.xlsx,2026-06-24T23:07:29.605286Z,2026-06-24T23:38:31.329373Z,30996,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000b3007246a86644d275629f03,libfile_5d4d8371c20c8191b9513a092408a55f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini草稿爆破鏡像報告_20260625-070703_TPE.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1044,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini草稿爆破鏡像互動表_20260625-070703_TPE.html,2026-06-24T23:07:32.614614Z,2026-06-24T23:07:37.997874Z,160443,text/html,file_00000000afc47246b500d984a09ddd1b,libfile_90db7601b1948191a8f1e0e0bc8bb574,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini草稿爆破鏡像互動表_20260625-070703_TPE.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1045,VERIFIED_TRUE,ChatGPT Library model_generated,PhantomWorld_LKMini草稿爆破鏡像包_20260625-070703_TPE.zip,2026-06-24T23:07:35.408872Z,2026-06-24T23:07:35.408830Z,3691339,application/zip,file_00000000566c7246b931b0311e9c8586,libfile_0dd3ab7816c48191aa32817d96fd27b2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/PhantomWorld_LKMini草稿爆破鏡像包_20260625-070703_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1046,VERIFIED_TRUE,ChatGPT Library model_generated,🥃老K系統｜LaoK%20System.md,2026-06-24T23:20:49.157349Z,2026-06-24T23:20:54.342506Z,2588,text/markdown,file_000000002e2872098704094e75389840,libfile_e96bf3251c7081919dd1cf05839a64eb,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🥃老K系統｜LaoK%20System.md,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
